system:index,16924_01_Chirchik,16924_02_Chirchik,16924_03_Chirchik,16924_04_Chirchik,16924_05_Chirchik,16924_06_Chirchik,16924_07_Chirchik,16924_08_Chirchik,16924_09_Chirchik,16924_10_Chirchik,16936_01_Inflow Toktogul,16936_02_Inflow Toktogul,16936_03_Inflow Toktogul,16936_04_Inflow Toktogul,16936_05_Inflow Toktogul,16936_06_Inflow Toktogul,16936_07_Inflow Toktogul,16936_08_Inflow Toktogul,16936_09_Inflow Toktogul,16936_10_Inflow Toktogul,16938_01_Karadarya,16938_02_Karadarya,16938_03_Karadarya,16938_04_Karadarya,16938_05_Karadarya,16938_06_Karadarya,16938_07_Karadarya,16938_08_Karadarya,16938_09_Karadarya,16938_10_Karadarya,17089_01_Vakhsh,17089_02_Vakhsh,17089_03_Vakhsh,17089_04_Vakhsh,17089_05_Vakhsh,17089_06_Vakhsh,17089_07_Vakhsh,17089_08_Vakhsh,17089_09_Vakhsh,17089_10_Vakhsh,17137_01_Kofarnikhan,17137_02_Kofarnikhan,17137_03_Kofarnikhan,17137_04_Kofarnikhan,17137_05_Kofarnikhan,17137_06_Kofarnikhan,17137_07_Kofarnikhan,17137_08_Kofarnikhan,17137_09_Kofarnikhan,17137_10_Kofarnikhan,17461_01_Zeravshan,17461_02_Zeravshan,17461_03_Zeravshan,17461_04_Zeravshan,17461_05_Zeravshan,17461_06_Zeravshan,17461_07_Zeravshan,17461_08_Zeravshan,17461_09_Zeravshan,17461_10_Zeravshan,Year-Month,.geo
54,72.58981324,72.90390492,72.59468339,71.65,71.07426075,69.85908319,69.52953498,68.66711008,67.42521994,66.15053763,69.02400836,68.71629032,69.10835234,68.39779954,66.9529909,67.88290323,68.35451613,67.88071033,66.74349625,66.15930044,70.95997611,69.91328266,68.04997728,69.26792855,69.78695015,69.68029954,70.27110501,70.40248674,70.52144995,69.18610422,68.33012407,70.5,69.4512219,69.46032258,68.01514154,69.63258065,68.05964587,68.21787917,66.4194384,69.11686881,60.50363886,57.81160791,58.99474498,64.17070193,65.64008943,68.60703812,70.0342131,70.72878171,70.55812538,69.2651762,67.35322324,65.47440216,67.6206304,67.39254697,68.75409517,68.57354839,68.91717464,68.48057933,68.34951169,67.8326073,2008-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000005f,49.14264973,60.76551724,65.11394476,66.03448276,66.98742816,68.6522686,68.78549037,68.02452897,67.71368861,66.67462423,36.88336244,46.05172414,54.27621038,61.54172414,62.2837931,62.80103448,66.72241379,66.46325322,66.06269592,65.85887147,43.82758621,43.21485411,39.03642545,40.28583642,44.17962382,47.48399015,55.00403522,58.47690306,65.5862069,69.12798408,34.69769064,47.30862069,61.2755884,66.33070197,69.86840253,70.66724138,71.06548241,70.28703704,71.28290844,71.93706917,2.004926108,2.145087833,2.331514778,3.055442867,7.834097449,30.68025078,47.21699756,59.16303984,68.00585556,70.98409989,6.619955979,27.95146871,43.34082087,48.41876658,54.78613353,59.89862069,64.06172414,67.64637579,68.43438055,69.29413498,2008-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ca,9.443567251,11.40631579,12.12171517,13.74238095,15.86698994,19.65508772,34.95751391,44.08281787,55.97254897,58.65202869,1.677744842,2.109912972,5.281187905,15.92773075,34.02844166,46.35207418,54.97022058,56.124296,60.88756821,62.92807395,1.576575699,3.703614384,7.292780566,11.70162666,16.24384509,21.64619717,32.61892524,36.29792222,47.66998036,57.82288842,5.719808724,9.510006473,9.31807086,12.69269288,14.02616183,23.0284621,33.02603482,45.02044926,54.76610026,65.90339031,0.017857143,0.250943396,0.773,1.871222024,4.622692269,10.35454545,14.87750842,15.6360098,15.41538831,29.20091023,2.974991557,6.946220361,10.75999844,13.05418447,14.67881579,18.75886648,24.0039094,33.06370392,40.12986111,55.14481998,2017-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000006a,17.96494858,18.87983992,22.99117464,24.86031278,32.82472462,40.04947368,57.19220779,60.31168385,63.23737374,63.08376068,2.788689655,5.724502126,10.97633662,35.40223524,49.07289372,58.32384432,60.06733333,62.02797018,63.67744108,66.47028571,9.605230189,32.14096387,41.32922979,48.04385928,53.50146813,54.46599502,57.83247214,59.00408805,62.095189,65.20576923,13.46021892,32.52130699,47.85038787,58.0516448,60.13129982,63.60465192,64.73645396,64.88820924,67.12459981,70.52600947,0.035714286,0.115701583,0.142655172,2.647847645,23.1963355,36.84276094,51.10841751,61.9579288,69.45415311,71.33573461,3.962704818,15.72558536,27.50412441,38.24827586,47.48700171,55.42643678,61.48981609,68.10514896,68.53380706,69.04028883,2009-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
91,61.78830154,73.42824284,74.07161306,73.84304097,72.98177083,72.83278591,73.09500618,72.04367103,71.56631161,70.69917582,64.89719642,66.22639562,66.85239971,67.78961905,67.55436131,68.29532581,67.0659899,68.06786634,68.55575347,68.21040168,46.03472222,65.49177786,66.88479742,70.17768595,70.45676324,71.64832058,72.41032333,72.93328841,73.5482327,72.29258242,63.22821346,74.99926351,73.21630912,75.19655923,73.37479014,73.972887,73.35563173,72.14160632,71.65630685,72.05414146,0.071428571,0.377358491,3.162268908,15.44646868,36.3591865,59.91803344,74.61425735,75.67867556,75.79191145,73.74494769,3.333586626,23.06636918,53.63657263,63.18536514,67.76921693,71.41989966,71.90945185,73.00184267,72.68281064,72.91419752,2013-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000cb,55.88149406,66.52122241,67.40561529,68.48387097,67.74798387,68.12495756,68.58190197,68.01330229,66.94004562,65.22828784,30.86837412,35.84473137,40.91488766,48.29182368,56.51968817,61.85670152,64.83939933,64.10144485,65.31280547,65.65068817,20.79184382,27.61708451,35.11311525,38.81453835,40.53968045,42.05295699,48.20109815,49.2886691,56.94189841,63.10693238,20.50112088,50.99666394,54.28457695,61.01503782,62.82260341,65.37710618,63.48205371,61.26215923,63.31453276,67.56373399,0.057219662,0.623858795,0.563870968,3.534471853,8.529543277,20.55432823,48.9554425,63.88157428,67.48323294,67.4854679,4.623198353,15.10138391,30.43016912,38.7641975,43.80540029,49.3383871,54.06009677,59.18859958,61.21425437,63.17612352,2017-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
8,0.020350877,0.001754386,0.22191358,0.155833333,0.513541667,0.94877193,3.684415584,6.257731959,10.06835017,21.3542735,0.094333333,0.203666667,0.262289562,0.587333333,1.942333333,5.534333333,10.852,14.55892256,22.89158249,42.27833333,0.14122085,0.046520147,0.258685446,0.312396694,0.483333333,1.35297619,2.839007092,3.028616352,5.090378007,16.5875,0.133666667,0.1,0.293939394,1.254666667,2.312244898,5.306333333,13.22996633,23.26363636,32.9209622,55.68366667,0.020238095,0.005031447,0,0,0,0.005387205,0.068686869,0.171521036,2.069811321,13.82013201,0.013120567,0.07808642,0.080718954,0.146153846,0.204609929,0.849,2.150333333,5.697278912,12.38899083,35.64131054,2001-09,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000001b,11.52609301,35.64070175,57.1601677,67.15760057,74.24244492,77.29589837,79.22354083,79.37275913,77.66182515,75.95686708,9.240275862,23.68559524,33.50234529,51.3127931,64.33633333,70.76985057,72.50450657,72.61842232,73.67131081,73.09366667,1.518920701,13.9393836,24.35615995,37.42993255,50.11201149,64.34173851,73.11473465,76.13268272,78.12410238,76.1936008,2.275701149,26.89182759,44.33750145,63.81432184,67.32149894,75.70110345,73.80900964,72.61259724,74.35673658,73.71894253,0.080952381,0.002201258,0,0.040522876,0.145658359,6.038929525,36.17054453,69.29362794,79.90550857,80.09709799,0.087234043,0.575308642,3.741503268,17.46025641,33.05663977,52.83133333,65.608,74.08381422,75.69058315,73.85014245,2003-04,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0.00E+00,60.61682655,73.82540835,74.54980843,74.35560345,73.77873563,73.04319419,73.14823108,71.76715251,71.35910832,70.28381963,65.86295756,68.07563032,67.9298146,67.74960821,66.10333938,68.9729803,66.4762069,66.87983281,66.21908743,65.91731334,34.99519845,50.59037514,58.23069451,63.29723568,65.07905715,66.36453202,67.69258988,68.48080677,70.93445268,71.44893899,60.74137931,73.92413793,74.20794148,73.35068966,72.5486981,72.82344828,70.31870428,68.16091954,69.97049413,70.98034483,0.00862069,0.215029278,0.698965517,6.404327248,27.18470468,51.83037269,72.88052943,75.27820556,75.02472349,73.03892113,10.76265591,31.91347382,49.3617309,56.74403183,62.2644901,65.06137931,68.07551724,69.40499648,69.39797532,69.68321334,2020-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
28,0.146689304,0.096095076,0.943847073,2.758467742,9.501008065,16.17419355,35.35023041,49.78284004,63.8439231,71.2770885,0.136451613,0.094193548,0.305311176,1.629354839,5.69726491,16.91480475,24.78187987,30.65880159,44.58625184,56.60770728,0.239060633,0.046082949,0.024534303,0.508664356,1.983870968,7.422235023,16.4327385,25.17874158,42.24509478,62.71060794,0.26,1.126774194,7.10459433,19.3616129,30.02435813,52.24262514,61.8514174,64.75529488,71.82939807,74.78580645,0.001152074,0.011868533,0,0.019924099,0.023634622,0.310198762,1.446725318,13.58784842,50.982958,78.47141488,0.063829787,0.115890084,0.344718533,2.431451613,7.047700755,23.68741935,44.9616129,62.54608295,71.65078426,73.50840915,2004-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000d5,14.42720145,21.24855688,25.68934041,30.52137097,36.93050577,39.85931761,45.58649931,50.66001274,52.96186185,55.89216294,3.02764512,2.576033865,6.247985978,14.24837309,19.57639869,23.16425457,24.12930946,26.28071158,31.39854816,42.52854612,4.59348865,12.27257392,16.51550236,17.75393228,17.87653959,18.0702765,22.08991078,23.4487292,29.48653143,44.17525883,2.913092325,16.3316574,22.05180841,31.9703782,37.09503757,48.39387097,52.29790677,58.20723363,66.15980974,70.39506942,0.001152074,0.047169811,0.014193548,0.329222011,7.382305973,16.0742913,28.20039101,41.46351394,53.99178332,61.75886298,0.902882636,5.611111111,11.04447039,18.45626551,23.47632121,33.02322581,40.72677419,50.35253456,55.55371412,62.41411635,2018-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000b3,63.07125003,64.55989122,67.91133609,68.42661397,68.59713422,69.66692358,70.78681119,68.90139026,68.66969975,68.06983226,56.99098167,61.82872534,64.05216868,64.81561537,66.07300059,68.25089524,67.93881608,66.92213291,65.66077814,65.50579955,54.71564519,56.98982997,55.9218537,57.93735004,60.91481576,62.13997696,64.82635553,65.58216677,68.5553708,68.87841191,47.63813991,59.56920208,55.76731385,63.20520171,63.07575916,68.3911605,66.89418088,65.24110862,66.88993176,69.94409136,1.183691756,11.01264962,15.68692473,31.96059565,47.72112101,55.13274121,63.85653307,68.75243762,70.04013999,68.8239753,18.16094715,27.07646356,36.7222404,44.0452957,51.54895905,57.86946237,60.9749086,65.71012811,66.28217831,66.93966432,2015-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000009c,68.44600314,69.7799064,71.29204442,71.85793953,71.32880997,71.30403552,71.59383893,70.36577253,69.91260954,68.54480798,59.99813229,57.80045127,57.962756,58.30321111,57.88777272,59.25103162,56.1686909,51.02315123,55.94699219,55.9093633,56.59124336,61.55172502,56.62485729,55.90460573,52.03104129,49.72189932,51.07912183,54.82759238,60.76319337,65.64583505,57.96119604,67.32059977,70.31490772,70.12461031,69.77208005,70.36532482,68.49928604,66.92688624,68.05941723,69.75523251,10.98809524,18.90992088,25.19100982,39.8144503,50.86207582,61.51120833,68.76246334,71.05012648,71.65300917,70.65286842,33.73404255,43.18548387,49.53510436,54.63151365,59.49849533,62.87762006,66.66610879,68.40089242,68.64176992,69.32642083,2014-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000fa,17.29411326,23.55867715,29.87465343,36.35711207,40.94631825,46.51298246,53.80355277,58.63298969,63.52693603,64.97863248,8.838573892,12.35955556,15.89998821,30.35515499,42.20842824,48.8838254,54.75433333,54.25231065,60.22071642,63.92888205,8.20273752,31.46776557,44.73896714,49.8322314,51.85952862,52.36873819,58.0749409,60.22358491,66.45704467,69.92051282,7.508666667,35.595,53.28451178,54.79029374,58.39727891,64.15633333,64.30606061,64.47124579,67.57947624,70.12821556,0.112698413,0.073584906,0.340333333,4.483986928,9.607920792,12.41616162,23.396633,45.50485437,60.81509434,69.74488449,3.381560284,4.35154321,7.831552851,15.95717456,26.81557838,37.99666667,47.46002299,58.28741497,62.03486239,67.10883191,2021-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
35,0.078245614,0.139649123,0.197530864,0.435416667,1.675347222,2.754385965,9.881385281,21.92302405,37.91043771,53.22222222,0.126,0.144666667,0.279461279,0.313333333,0.691666667,3.185495238,4.918,7.113468013,17.02390572,38.45133333,0.495061728,0.086080586,0.186384977,0.321212121,0.283636364,0.541369048,1.607064921,4.833921247,12.28671249,37.76441799,0.448,0.476,2.302020202,8.302,13.68469388,26.08866667,42.76498316,50.72608133,61.63806796,70.49266667,0.028968254,0.014779874,0.004,0.018300654,0.094389439,0.156565657,0.448484848,3.666319926,29.26509434,65.98910891,0.004964539,0.105864198,0.331699346,0.580128205,1.192198582,6.84,19.926,35.79115646,52.80856269,65.26239316,2005-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000004d,0.101415608,0.14245614,0.139506173,0.297083333,0.742013889,0.849824561,3.628571429,11.70962199,28.90572391,52.96111111,0.102333333,0.103,0.326262626,0.202666667,0.241,2.159977778,1.664,4.010774411,10.50141414,25.62833333,0.163580247,0.051282051,0.076525822,0.12892562,0.386666667,0.164880952,0.391134752,1.238993711,3.220274914,18.05929487,0.189,0.392333333,0.585858586,2.222666667,5.6,13.99833333,31.56734007,39.68338558,52.5257732,69.68733333,0.029761905,0,0,0.005555556,0.032343234,0.103367003,0.297643098,0.696116505,7.481289308,47.01881188,0.05035461,0.09691358,0.163071895,0.484935897,0.331205674,2.181,8.759,20.1877551,38.182263,58.43304843,2007-06,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000ac,0.319524618,0.206791171,0.869474313,2.161290323,7.573252688,13.58777589,29.85462924,44.91386764,58.8455523,66.34532672,0.068064516,0.140322581,0.218312154,1.581290323,3.672258065,13.06615695,19.19573971,23.31704138,40.30922124,56.46193548,0.145613845,0.060262318,0.157655611,0.621967475,2.11143695,8.291474654,15.4186685,22.99239197,39.46990356,58.4233871,0.188064516,2.101290323,11.76181167,24.14709677,29.64219882,49.59677419,59.47181492,60.92473118,67.58796142,72.69677419,0.119047619,0.105295192,0,0.032890576,0.117534334,0.223525578,2.651352232,20.2311306,56.82866707,76.41328649,0.107069321,0.187873357,0.525300443,1.646401985,5.189773507,18.82741935,35.7316129,53.61454905,64.1494525,68.74083264,2015-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
81,2.173815452,7.111839276,11.04839911,12.76169355,15.16465054,17.07232598,21.63217428,25.17093449,31.58716194,45.54962779,1.796143885,3.461127005,8.258422303,13.69857889,17.68887687,24.29151551,26.31026205,34.15934592,40.41551137,56.04472668,0.926300674,10.78830475,13.69014085,14.29717507,14.85982405,17.44786866,21.01634866,22.02465003,29.87631329,44.69690286,1.413633168,4.726553827,7.375874799,12.85966804,12.97140071,22.24009762,29.9609084,39.65562187,48.53673158,61.11611298,0.030337942,0.298843579,0.371228288,0.392801537,0.369395376,1.371556759,5.757119082,15.75425426,27.82523559,47.14355427,0.637954701,2.721119382,6.73426945,9.161774945,13.56211603,21.71590642,29.56642333,37.26936394,44.06811441,54.87290061,2011-10,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
2,37.06789082,62.04156197,67.44542321,71.52042184,73.10430108,74.77147708,75.33514872,75.65281011,74.66471163,73.97394541,19.51548387,26.69468817,34.13756673,50.30941935,56.36782878,66.31612903,65.21247696,63.86233301,64.96252851,65.67741935,0.800124069,11.86423254,27.38300772,37.10103972,45.27565982,52.40927419,62.1297186,66.22854534,70.89923512,72.14485112,26.9318172,53.54819702,62.45491624,70.93135484,69.73087642,73.65935567,71.00814598,69.87645521,72.29244583,73.74344913,2.062211982,2.87948874,3.661935484,5.129032258,7.302139891,23.94102313,55.01482568,72.52427184,77.677711,77.85691472,3.6297186,9.371565114,25.05819102,37.26488834,48.33927019,57.52064516,64.31032258,71.02172482,72.47055342,73.2464847,2001-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000009e,52.04906621,74.93616299,76.13829152,76.00604839,76.71135753,75.05229202,75.05781315,74.15064849,72.98240469,72.00578991,44.58677419,42.42322581,45.89768654,53.44516129,53.53903226,57.8683871,59.19903226,54.67579016,58.10752688,60.22454094,25.92551701,39.61644807,46.84514876,51.71340976,54.97214076,55.90985023,63.22820865,66.62781497,71.46225474,73.05738213,38.59326882,72.19975269,75.04534593,75.92129032,73.75576037,75.01387097,72.84099055,70.11078527,71.87096774,72.31108602,0.040322581,0.027693244,0.163870968,0.625237192,11.19738103,45.67057674,72.97454111,77.03726903,75.43213634,73.18556372,2.375680622,19.56161532,37.70871209,46.72836908,54.34453378,61.53483871,65.69322581,69.4124424,69.99391198,70.49793218,2014-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
19,64.33533835,72.93345865,72.45965608,71.38482143,71.4858631,70.31315789,70.283859,69.56148748,68.71933622,68.25961538,68.22354865,71.27169955,70.98985354,71.30169085,69.70532484,70.81707592,71.03261289,70.23987931,69.33127832,69.01017274,38.53902116,62.63500785,62.75950145,64.02838897,66.02542458,67.13903061,69.85942249,71.04784367,72.48784978,71.89697802,62.05492979,71.93747114,72.50302112,71.9927381,71.11625364,71.38535714,69.69402634,68.97651069,70.31819298,72.61064215,0.519982993,2.794895293,9.193736264,22.93098039,42.93882603,62.19821845,71.53255078,72.65944735,72.56401617,70.88124395,10.94676292,35.31895944,53.11521763,58.27627686,62.92240515,66.49428571,68.2025,69.29681543,69.23283597,69.25052943,2003-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000a8,70.00305603,72.06112054,71.83691756,71.55120968,69.97580645,70.32699491,70.11772099,68.98470236,68.18540241,66.73862696,67.16020592,66.94721226,67.33631083,67.4202509,66.73709677,67.59064516,67.06935484,64.05017921,64.88670827,63.96806452,42.05906401,61.11946118,61.55156747,64.47054119,65.37859238,65.46226959,67.5672615,68.22245892,69.16295311,68.00868486,60.60032258,70.42583982,70.49983708,70.00967742,69.96817583,70.47677419,68.52121574,68.57250543,68.75355556,71.98205079,0.762288786,11.44643944,16.94870968,27.85483871,33.33503673,55.26099707,67.81231672,70.35170686,70.52586732,68.68412648,29.00274537,34.55525687,44.0056926,50.94416873,55.92244338,59.79096774,63.36225806,66.41836735,67.53980468,67.55284951,2015-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
31,77.57556391,76.97894737,76.12698413,75.30133929,74.88467262,74.23759398,73.65027829,72.27761414,71.27813853,70.81272894,73.14428571,72.53994361,72.56143579,71.70696429,71.22464286,70.88857143,70.71678571,70.8510101,69.79628294,69.25607143,69.41534392,71.4010989,69.6695171,71.93270366,72.3775974,72.58864796,73.29787234,72.67351752,73.00736377,71.55803571,72.02678571,74.00785714,73.19083694,73.1075,72.94424198,72.80035714,71.61435786,70.49422799,72.45997668,71.71566234,6.131377551,15.16610512,27.26428571,47.20868347,65.78359264,73.28751804,74.87842713,74.02288488,73.36455526,71.36492221,31.3381459,48.79695767,61.6390056,65.72101394,67.86816109,69.52357143,70.74071429,70.22959184,69.99180865,70.66636142,2005-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0.00E+00,67.50696095,69.18173175,69.52287933,68.9446371,68.21899642,67.9159253,68.02555509,67.46034808,66.64095909,66.25270671,64.54523723,64.57452811,64.70825663,65.90266515,64.47722221,65.56503275,65.48278082,66.06132749,64.470417,64.73579481,59.56104602,64.26474046,63.48841436,66.19121123,67.16634126,67.44118348,67.67224749,67.94449787,69.39224896,68.85988007,69.44534266,74.52457323,74.06875204,72.1616129,71.35012448,71.17478272,69.6970946,68.26386205,69.25983681,70.7315292,11.26616743,13.9458308,21.22677419,36.7826463,56.24305334,67.40501792,73.20299772,74.33416849,73.90535606,71.66240818,39.25154427,42.88854497,56.66801602,62.23644075,66.57432543,67.62800731,69.33303226,69.22733877,68.98611019,69.61467022,2020-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000006b,65.53179514,67.67334465,67.66965352,67.84072581,67.76680108,68.04006791,69.41538991,67.61789159,67.05734767,66.4727185,57.58251052,61.02389068,60.1983675,63.25870968,65.21111822,68.37935484,69.20775596,67.8439231,67.68752036,67.45713134,54.99199642,62.62889929,62.28798755,64.93789319,66.85150395,66.39314516,68.59685691,69.56025563,71.33155969,71.24782878,61.31183365,73.2191828,74.12609971,73.07967742,72.73739875,72.56866667,70.58517432,69.68261696,70.96734287,71.43573518,0.907066052,1.642422398,2.319677419,13.49493991,34.00239283,62.33702618,71.14565005,71.41309114,71.60103469,69.98243373,29.98299726,52.53925143,66.11992167,67.19169768,69.12072752,69.66891398,69.01806452,69.11736888,68.6954819,68.78198327,2009-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
94,0.469337861,0.453989813,1.290023895,3.613306452,11.18178763,19.12767402,36.70632593,52.43897572,65.57934181,72.43837883,0.043225806,0.218387097,0.314760508,1.496451613,3.098387097,11.80141935,18.67225806,24.17073965,40.38296199,56.19322581,0.063918757,0.047500886,0.12812358,0.250333244,0.96744868,6.664170507,15.83665065,24.8874011,44.01596275,63.50682382,0.451935484,3.024516129,12.44705116,23.76387097,31.51942067,49.70258065,59.83088954,63.1085044,69.65380778,73.26419355,0.005760369,0,0.055806452,0.042061986,0.14564037,0.264581297,3.81753014,25.11055434,58.79367012,78.51996167,0.070350034,0.205794504,0.547754586,4.160359801,10.97426218,29.48580645,50.75516129,67.03587887,73.2092335,75.54259719,2013-05,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000006e,34.38270095,64.27368421,70.27927121,71.77701613,71.09576613,71.18743633,70.81315459,70.42866644,69.5467579,70.00868486,60.53551183,72.86507161,72.29977438,75.40483871,73.94064516,76.48354839,75.21677419,74.80319322,72.34503639,72.42077957,4.999482442,34.56008508,59.17719219,71.23647027,73.35777126,75.9046659,76.35346603,76.55173463,75.69238444,74.3383995,14.50096774,61.20819124,72.24366941,76.04342166,74.93676526,76.17548387,73.40388912,73.29081134,73.17525773,73.63548387,0.011520737,0.016737675,0.184193548,0.251739405,1.059086554,19.419029,64.94408369,75.46351394,75.89896531,74.50207601,1.101235415,5.821684588,23.12618596,40.68207196,53.02024708,63.65668203,69.24322581,71.88973009,71.84385702,72.83139076,2010-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
000000000000000000f2,37.43248444,65.54292775,70.17293907,71.43611913,72.52990591,71.74872666,72.55755959,71.12770203,71.23558162,70.73407775,19.51354839,25.07853166,31.12885576,48.79983656,54.9871828,62.43157706,61.68633142,59.94623656,63.59940156,63.34121596,3.286485238,22.16550475,47.7969105,56.14689416,64.19970674,66.01612903,69.31776354,71.28940962,72.22314599,71.88120347,8.121666667,53.00944558,69.39205795,71.91036769,70.24769585,71.03252688,68.40941675,67.49313805,69.27874008,70.28519982,0.092165899,0.10712112,0.144193548,0.243833017,1.196742255,14.32779407,61.6419029,73.7184466,75.43639684,74.92334717,0.649279341,8.438172043,31.06483238,49.18641439,59.55833905,64.80258065,69.19387097,71.06188282,71.37673868,70.93614557,2021-03,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
85,71.38257713,73.43920145,72.30683269,72.16508621,71.66774425,70.83194192,71.12673533,70.17241379,69.59143156,69.51591512,67.02720307,69.68830055,70.82837853,71.38865028,69.82233614,71.55242879,71.08036804,70.51069046,69.2360966,68.67723767,72.11174968,68.47411086,66.84338114,68.4295103,69.7817406,70.58278464,72.09188498,73.14664932,73.79412297,71.68253516,71.04423054,71.4465069,71.65379261,70.33024532,70.79432892,70.01835767,70.09765521,70.56477354,71.24326926,73.00705595,28.05500821,36.34450228,44.83406897,58.36955617,68.47804419,71.59743892,71.89770762,70.87915156,70.52086625,68.46680925,38.99358071,45.1738825,53.33231913,56.34155115,62.06100763,66.39505468,68.38923033,69.07235004,68.75649674,69.04016373,2012-02,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
18,61.45398981,72.83565365,73.07317802,72.76290323,71.69892473,71.22105263,71.36866359,70.30528766,68.89410231,67.20595533,67.91064516,68.57096774,69.35320951,68.7556129,67.77869565,69.78741935,70.11516129,68.64824652,67.23046094,67.16687971,37.99067674,54.86881909,57.91113305,62.47726162,64.33773216,64.90812212,67.26290503,68.29345596,71.24609245,70.98129653,46.99353359,67.76842294,69.18152235,70.7,69.78558117,70.26451613,67.45567387,65.21844249,67.09316507,69.23413594,0.586021505,0.773889227,0.18516129,1.188488299,8.272436921,42.11176279,67.6001955,71.18665832,71.45648205,70.13382306,4.250857927,19.17204301,39.52182163,47.87375931,54.30507893,58.58193548,62.96290323,65.58064516,66.40041432,66.936311,2003-01,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
0000000000000000003a,28.19923961,45.7645735,51.64719416,53.26083333,52.83125,53.9554386,55.68658009,56.5024055,58.45690236,59.86752137,4.116666667,5.812566502,9.017679256,14.49932045,23.53429785,31.09316667,38.51295491,43.27497968,55.40533911,60.46125239,5.295838655,13.9559808,19.56406022,26.08004493,30.80791967,33.89923868,46.89618576,54.10321137,64.41760623,68.71487946,8.585237145,32.35527997,38.13326367,47.61869208,51.78903797,60.47857143,60.32612659,62.15622896,66.87791546,68.98911782,0.148809524,0.200943396,0.125333333,0.370915033,3.69009901,20.73794264,46.82828283,56.44857717,60.41266537,64.97722772,0.957801418,5.726212522,23.83011118,36.20951251,43.01532159,49.20332184,53.51971264,60.3696793,62.93730887,66.34298065,2005-11,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
23,55.26015764,67.21885965,69.83179012,71.1421875,71.34678819,71.28815789,71.93344156,70.92611684,70.18939394,69.72115385,60.23222308,64.47442547,67.81830207,70.2675,70.54273551,70.36791667,71.92458333,71.31649832,70.59335017,69.00775,45.39969136,53.46581197,64.37206573,67.68904959,69.15151515,69.60751488,71.54166667,71.58372642,72.56142612,71.85296474,62.0508225,72.50814569,72.61095374,70.33647101,69.40258799,70.35900776,70.06666577,69.30081474,69.91976862,70.93250745,23.24475325,24.21055758,26.36664271,33.76322751,38.88057075,54.43925133,68.3274856,70.57625982,70.07213221,69.07847201,22.81072695,34.76293966,54.89084967,60.2240957,63.86410345,65.88441667,66.63666362,68.03035714,67.40648185,67.93751526,2003-12,"{""type"":""Point"",""coordinates"":[70.83708206585142,38.23169019768508]}"
